InChI,SMILES,VapourPressure_kPa,Temperature_K
"InChI=1S/C7H5Cl3O/c1-11-7-5(9)2-4(8)3-6(7)10/h2-3H,1H3",COc1c(Cl)cc(Cl)cc1Cl,0.00337,300.13
"InChI=1S/C7H5Cl3O/c1-11-7-5(9)2-4(8)3-6(7)10/h2-3H,1H3",COc1c(Cl)cc(Cl)cc1Cl,0.00462,303.1
"InChI=1S/C7H5Cl3O/c1-11-7-5(9)2-4(8)3-6(7)10/h2-3H,1H3",COc1c(Cl)cc(Cl)cc1Cl,0.00649,306.06
"InChI=1S/C7H5Cl3O/c1-11-7-5(9)2-4(8)3-6(7)10/h2-3H,1H3",COc1c(Cl)cc(Cl)cc1Cl,0.00877,309.01
"InChI=1S/C7H5Cl3O/c1-11-7-5(9)2-4(8)3-6(7)10/h2-3H,1H3",COc1c(Cl)cc(Cl)cc1Cl,0.01199,311.98
"InChI=1S/C7H5Cl3O/c1-11-7-5(9)2-4(8)3-6(7)10/h2-3H,1H3",COc1c(Cl)cc(Cl)cc1Cl,0.01642,315.2
"InChI=1S/C7H5Cl3O/c1-11-7-5(9)2-4(8)3-6(7)10/h2-3H,1H3",COc1c(Cl)cc(Cl)cc1Cl,0.02189,317.95
"InChI=1S/C7H5Cl3O/c1-11-7-5(9)2-4(8)3-6(7)10/h2-3H,1H3",COc1c(Cl)cc(Cl)cc1Cl,0.02895,320.87
"InChI=1S/C7H5Cl3O/c1-11-7-5(9)2-4(8)3-6(7)10/h2-3H,1H3",COc1c(Cl)cc(Cl)cc1Cl,0.03921,323.91
"InChI=1S/C7H5Cl3O/c1-11-7-5(9)2-4(8)3-6(7)10/h2-3H,1H3",COc1c(Cl)cc(Cl)cc1Cl,0.05174,326.89
"InChI=1S/C7H5Cl3O/c1-11-7-5(9)2-4(8)3-6(7)10/h2-3H,1H3",COc1c(Cl)cc(Cl)cc1Cl,0.06647,329.85
"InChI=1S/C7H5Cl3O/c1-11-7-5(9)2-4(8)3-6(7)10/h2-3H,1H3",COc1c(Cl)cc(Cl)cc1Cl,0.03551,319.65
"InChI=1S/C7H5Cl3O/c1-11-7-5(9)2-4(8)3-6(7)10/h2-3H,1H3",COc1c(Cl)cc(Cl)cc1Cl,0.04391,322.82
"InChI=1S/C7H5Cl3O/c1-11-7-5(9)2-4(8)3-6(7)10/h2-3H,1H3",COc1c(Cl)cc(Cl)cc1Cl,0.05384,325.77
"InChI=1S/C7H5Cl3O/c1-11-7-5(9)2-4(8)3-6(7)10/h2-3H,1H3",COc1c(Cl)cc(Cl)cc1Cl,0.06611,328.77
"InChI=1S/C7H5Cl3O/c1-11-7-5(9)2-4(8)3-6(7)10/h2-3H,1H3",COc1c(Cl)cc(Cl)cc1Cl,0.0803,331.73
"InChI=1S/C7H5Cl3O/c1-11-7-5(9)2-4(8)3-6(7)10/h2-3H,1H3",COc1c(Cl)cc(Cl)cc1Cl,0.09766,334.71
"InChI=1S/C7H5Cl3O/c1-11-7-5(9)2-4(8)3-6(7)10/h2-3H,1H3",COc1c(Cl)cc(Cl)cc1Cl,0.118,337.68
"InChI=1S/C7H5Cl3O/c1-11-7-5(9)2-4(8)3-6(7)10/h2-3H,1H3",COc1c(Cl)cc(Cl)cc1Cl,0.1424,340.63
"InChI=1S/C7H5Cl3O/c1-11-7-5(9)2-4(8)3-6(7)10/h2-3H,1H3",COc1c(Cl)cc(Cl)cc1Cl,0.1712,343.63
"InChI=1S/C7H5Cl3O/c1-11-7-5(9)2-4(8)3-6(7)10/h2-3H,1H3",COc1c(Cl)cc(Cl)cc1Cl,0.1971,346.05
"InChI=1S/C7H5Cl3O/c1-11-7-5(9)2-4(8)3-6(7)10/h2-3H,1H3",COc1c(Cl)cc(Cl)cc1Cl,0.2292,348.6
"InChI=1S/C7H5Cl3O/c1-11-7-5(9)2-4(8)3-6(7)10/h2-3H,1H3",COc1c(Cl)cc(Cl)cc1Cl,0.2724,351.58
"InChI=1S/C7H5Cl3O/c1-11-7-5(9)2-4(8)3-6(7)10/h2-3H,1H3",COc1c(Cl)cc(Cl)cc1Cl,0.3225,354.51
"InChI=1S/C7H5Cl3O/c1-11-7-5(9)2-4(8)3-6(7)10/h2-3H,1H3",COc1c(Cl)cc(Cl)cc1Cl,0.3593,356.47
"InChI=1S/C7H5Cl3O/c1-11-7-5(9)2-4(8)3-6(7)10/h2-3H,1H3",COc1c(Cl)cc(Cl)cc1Cl,0.4214,359.37
"InChI=1S/C7H5Cl3O/c1-11-7-5(9)2-4(8)3-6(7)10/h2-3H,1H3",COc1c(Cl)cc(Cl)cc1Cl,0.4943,362.38
"InChI=1S/C7H5Cl3O/c1-11-7-5(9)2-4(8)3-6(7)10/h2-3H,1H3",COc1c(Cl)cc(Cl)cc1Cl,0.5801,365.32
"InChI=1S/C7H5Cl3O/c1-11-7-5(9)2-4(8)3-6(7)10/h2-3H,1H3",COc1c(Cl)cc(Cl)cc1Cl,0.6729,368.31
"InChI=1S/C7H5Br3O/c1-11-7-5(9)2-4(8)3-6(7)10/h2-3H,1H3",COc1c(Br)cc(Br)cc1Br,0.00284,330.66
"InChI=1S/C7H5Br3O/c1-11-7-5(9)2-4(8)3-6(7)10/h2-3H,1H3",COc1c(Br)cc(Br)cc1Br,0.00349,332.63
"InChI=1S/C7H5Br3O/c1-11-7-5(9)2-4(8)3-6(7)10/h2-3H,1H3",COc1c(Br)cc(Br)cc1Br,0.0042,334.5
"InChI=1S/C7H5Br3O/c1-11-7-5(9)2-4(8)3-6(7)10/h2-3H,1H3",COc1c(Br)cc(Br)cc1Br,0.0051,336.63
"InChI=1S/C7H5Br3O/c1-11-7-5(9)2-4(8)3-6(7)10/h2-3H,1H3",COc1c(Br)cc(Br)cc1Br,0.00623,338.58
"InChI=1S/C7H5Br3O/c1-11-7-5(9)2-4(8)3-6(7)10/h2-3H,1H3",COc1c(Br)cc(Br)cc1Br,0.00747,340.54
"InChI=1S/C7H5Br3O/c1-11-7-5(9)2-4(8)3-6(7)10/h2-3H,1H3",COc1c(Br)cc(Br)cc1Br,0.00915,342.55
"InChI=1S/C7H5Br3O/c1-11-7-5(9)2-4(8)3-6(7)10/h2-3H,1H3",COc1c(Br)cc(Br)cc1Br,0.01086,344.5
"InChI=1S/C7H5Br3O/c1-11-7-5(9)2-4(8)3-6(7)10/h2-3H,1H3",COc1c(Br)cc(Br)cc1Br,0.01317,346.47
"InChI=1S/C7H5Br3O/c1-11-7-5(9)2-4(8)3-6(7)10/h2-3H,1H3",COc1c(Br)cc(Br)cc1Br,0.01563,348.43
"InChI=1S/C7H5Br3O/c1-11-7-5(9)2-4(8)3-6(7)10/h2-3H,1H3",COc1c(Br)cc(Br)cc1Br,0.01881,350.42
"InChI=1S/C7H5Br3O/c1-11-7-5(9)2-4(8)3-6(7)10/h2-3H,1H3",COc1c(Br)cc(Br)cc1Br,0.0224,352.4
"InChI=1S/C7H5Br3O/c1-11-7-5(9)2-4(8)3-6(7)10/h2-3H,1H3",COc1c(Br)cc(Br)cc1Br,0.0266,354.32
"InChI=1S/C7H5Br3O/c1-11-7-5(9)2-4(8)3-6(7)10/h2-3H,1H3",COc1c(Br)cc(Br)cc1Br,0.03175,356.37
"InChI=1S/C7H5Br3O/c1-11-7-5(9)2-4(8)3-6(7)10/h2-3H,1H3",COc1c(Br)cc(Br)cc1Br,0.00889,336.57
"InChI=1S/C7H5Br3O/c1-11-7-5(9)2-4(8)3-6(7)10/h2-3H,1H3",COc1c(Br)cc(Br)cc1Br,0.01033,338.61
"InChI=1S/C7H5Br3O/c1-11-7-5(9)2-4(8)3-6(7)10/h2-3H,1H3",COc1c(Br)cc(Br)cc1Br,0.01173,340.57
"InChI=1S/C7H5Br3O/c1-11-7-5(9)2-4(8)3-6(7)10/h2-3H,1H3",COc1c(Br)cc(Br)cc1Br,0.01369,342.54
"InChI=1S/C7H5Br3O/c1-11-7-5(9)2-4(8)3-6(7)10/h2-3H,1H3",COc1c(Br)cc(Br)cc1Br,0.01549,344.5
"InChI=1S/C7H5Br3O/c1-11-7-5(9)2-4(8)3-6(7)10/h2-3H,1H3",COc1c(Br)cc(Br)cc1Br,0.01786,346.48
"InChI=1S/C7H5Br3O/c1-11-7-5(9)2-4(8)3-6(7)10/h2-3H,1H3",COc1c(Br)cc(Br)cc1Br,0.02061,348.5
"InChI=1S/C7H5Br3O/c1-11-7-5(9)2-4(8)3-6(7)10/h2-3H,1H3",COc1c(Br)cc(Br)cc1Br,0.02345,350.43
"InChI=1S/C7H5Br3O/c1-11-7-5(9)2-4(8)3-6(7)10/h2-3H,1H3",COc1c(Br)cc(Br)cc1Br,0.02697,352.41
"InChI=1S/C7H5Br3O/c1-11-7-5(9)2-4(8)3-6(7)10/h2-3H,1H3",COc1c(Br)cc(Br)cc1Br,0.03065,354.42
"InChI=1S/C7H5Br3O/c1-11-7-5(9)2-4(8)3-6(7)10/h2-3H,1H3",COc1c(Br)cc(Br)cc1Br,0.03485,356.36
"InChI=1S/C7H5Br3O/c1-11-7-5(9)2-4(8)3-6(7)10/h2-3H,1H3",COc1c(Br)cc(Br)cc1Br,0.03946,358.31
"InChI=1S/C7H5Br3O/c1-11-7-5(9)2-4(8)3-6(7)10/h2-3H,1H3",COc1c(Br)cc(Br)cc1Br,0.04472,360.25
"InChI=1S/C7H5Br3O/c1-11-7-5(9)2-4(8)3-6(7)10/h2-3H,1H3",COc1c(Br)cc(Br)cc1Br,0.05049,362.27
"InChI=1S/C7H5Br3O/c1-11-7-5(9)2-4(8)3-6(7)10/h2-3H,1H3",COc1c(Br)cc(Br)cc1Br,0.05678,364.24
"InChI=1S/C7H5Br3O/c1-11-7-5(9)2-4(8)3-6(7)10/h2-3H,1H3",COc1c(Br)cc(Br)cc1Br,0.06459,366.22
"InChI=1S/C7H5Br3O/c1-11-7-5(9)2-4(8)3-6(7)10/h2-3H,1H3",COc1c(Br)cc(Br)cc1Br,0.07257,368.15
"InChI=1S/C7H5Br3O/c1-11-7-5(9)2-4(8)3-6(7)10/h2-3H,1H3",COc1c(Br)cc(Br)cc1Br,0.08197,370.19
"InChI=1S/C7H5Br3O/c1-11-7-5(9)2-4(8)3-6(7)10/h2-3H,1H3",COc1c(Br)cc(Br)cc1Br,0.09183,372.11
"InChI=1S/C7H5Br3O/c1-11-7-5(9)2-4(8)3-6(7)10/h2-3H,1H3",COc1c(Br)cc(Br)cc1Br,0.1023,374.05
"InChI=1S/C6H3Br3O/c7-3-1-4(8)6(10)5(9)2-3/h1-2,10H",Oc1c(Br)cc(Br)cc1Br,0.000107,307.16
"InChI=1S/C6H3Br3O/c7-3-1-4(8)6(10)5(9)2-3/h1-2,10H",Oc1c(Br)cc(Br)cc1Br,0.000141,309.36
"InChI=1S/C6H3Br3O/c7-3-1-4(8)6(10)5(9)2-3/h1-2,10H",Oc1c(Br)cc(Br)cc1Br,0.000177,311.2
"InChI=1S/C6H3Br3O/c7-3-1-4(8)6(10)5(9)2-3/h1-2,10H",Oc1c(Br)cc(Br)cc1Br,0.000221,313.15
"InChI=1S/C6H3Br3O/c7-3-1-4(8)6(10)5(9)2-3/h1-2,10H",Oc1c(Br)cc(Br)cc1Br,0.000286,315.37
"InChI=1S/C6H3Br3O/c7-3-1-4(8)6(10)5(9)2-3/h1-2,10H",Oc1c(Br)cc(Br)cc1Br,0.000358,317.19
"InChI=1S/C6H3Br3O/c7-3-1-4(8)6(10)5(9)2-3/h1-2,10H",Oc1c(Br)cc(Br)cc1Br,0.00044,319.15
"InChI=1S/C6H3Br3O/c7-3-1-4(8)6(10)5(9)2-3/h1-2,10H",Oc1c(Br)cc(Br)cc1Br,0.00057,321.33
"InChI=1S/C6H3Br3O/c7-3-1-4(8)6(10)5(9)2-3/h1-2,10H",Oc1c(Br)cc(Br)cc1Br,0.0007,323.2
"InChI=1S/C6H3Br3O/c7-3-1-4(8)6(10)5(9)2-3/h1-2,10H",Oc1c(Br)cc(Br)cc1Br,0.000857,325.15
"InChI=1S/C6H3Br3O/c7-3-1-4(8)6(10)5(9)2-3/h1-2,10H",Oc1c(Br)cc(Br)cc1Br,0.0011,327.33
"InChI=1S/C6H3Br3O/c7-3-1-4(8)6(10)5(9)2-3/h1-2,10H",Oc1c(Br)cc(Br)cc1Br,0.00133,329.21
"InChI=1S/C6H3Br3O/c7-3-1-4(8)6(10)5(9)2-3/h1-2,10H",Oc1c(Br)cc(Br)cc1Br,0.00284,336.49
"InChI=1S/C6H3Br3O/c7-3-1-4(8)6(10)5(9)2-3/h1-2,10H",Oc1c(Br)cc(Br)cc1Br,0.00343,338.49
"InChI=1S/C6H3Br3O/c7-3-1-4(8)6(10)5(9)2-3/h1-2,10H",Oc1c(Br)cc(Br)cc1Br,0.00423,340.48
"InChI=1S/C6H3Br3O/c7-3-1-4(8)6(10)5(9)2-3/h1-2,10H",Oc1c(Br)cc(Br)cc1Br,0.00513,342.48
"InChI=1S/C6H3Br3O/c7-3-1-4(8)6(10)5(9)2-3/h1-2,10H",Oc1c(Br)cc(Br)cc1Br,0.00612,344.42
"InChI=1S/C6H3Br3O/c7-3-1-4(8)6(10)5(9)2-3/h1-2,10H",Oc1c(Br)cc(Br)cc1Br,0.00743,346.35
"InChI=1S/C6H3Br3O/c7-3-1-4(8)6(10)5(9)2-3/h1-2,10H",Oc1c(Br)cc(Br)cc1Br,0.00894,348.35
"InChI=1S/C6H3Br3O/c7-3-1-4(8)6(10)5(9)2-3/h1-2,10H",Oc1c(Br)cc(Br)cc1Br,0.01085,350.35
"InChI=1S/C6H3Br3O/c7-3-1-4(8)6(10)5(9)2-3/h1-2,10H",Oc1c(Br)cc(Br)cc1Br,0.01316,352.41
"InChI=1S/C6H3Br3O/c7-3-1-4(8)6(10)5(9)2-3/h1-2,10H",Oc1c(Br)cc(Br)cc1Br,0.01584,354.4
"InChI=1S/C6H3Br3O/c7-3-1-4(8)6(10)5(9)2-3/h1-2,10H",Oc1c(Br)cc(Br)cc1Br,0.01029,344.43
"InChI=1S/C6H3Br3O/c7-3-1-4(8)6(10)5(9)2-3/h1-2,10H",Oc1c(Br)cc(Br)cc1Br,0.012,346.53
"InChI=1S/C6H3Br3O/c7-3-1-4(8)6(10)5(9)2-3/h1-2,10H",Oc1c(Br)cc(Br)cc1Br,0.01367,348.28
"InChI=1S/C6H3Br3O/c7-3-1-4(8)6(10)5(9)2-3/h1-2,10H",Oc1c(Br)cc(Br)cc1Br,0.01582,350.37
"InChI=1S/C6H3Br3O/c7-3-1-4(8)6(10)5(9)2-3/h1-2,10H",Oc1c(Br)cc(Br)cc1Br,0.01813,352.36
"InChI=1S/C6H3Br3O/c7-3-1-4(8)6(10)5(9)2-3/h1-2,10H",Oc1c(Br)cc(Br)cc1Br,0.02079,354.35
"InChI=1S/C6H3Br3O/c7-3-1-4(8)6(10)5(9)2-3/h1-2,10H",Oc1c(Br)cc(Br)cc1Br,0.02367,356.31
"InChI=1S/C6H3Br3O/c7-3-1-4(8)6(10)5(9)2-3/h1-2,10H",Oc1c(Br)cc(Br)cc1Br,0.02689,358.2
"InChI=1S/C6H3Br3O/c7-3-1-4(8)6(10)5(9)2-3/h1-2,10H",Oc1c(Br)cc(Br)cc1Br,0.03085,360.17
"InChI=1S/C6H3Br3O/c7-3-1-4(8)6(10)5(9)2-3/h1-2,10H",Oc1c(Br)cc(Br)cc1Br,0.03491,362.2
"InChI=1S/C6H3Br3O/c7-3-1-4(8)6(10)5(9)2-3/h1-2,10H",Oc1c(Br)cc(Br)cc1Br,0.04045,364.19
"InChI=1S/C6H3Br3O/c7-3-1-4(8)6(10)5(9)2-3/h1-2,10H",Oc1c(Br)cc(Br)cc1Br,0.04605,366.13
"InChI=1S/C6H3Br3O/c7-3-1-4(8)6(10)5(9)2-3/h1-2,10H",Oc1c(Br)cc(Br)cc1Br,0.05207,368.11
"InChI=1S/C6H3Br3O/c7-3-1-4(8)6(10)5(9)2-3/h1-2,10H",Oc1c(Br)cc(Br)cc1Br,0.05865,370.06
"InChI=1S/C6H3Br3O/c7-3-1-4(8)6(10)5(9)2-3/h1-2,10H",Oc1c(Br)cc(Br)cc1Br,0.06591,372.03
"InChI=1S/C6H3Br3O/c7-3-1-4(8)6(10)5(9)2-3/h1-2,10H",Oc1c(Br)cc(Br)cc1Br,0.07545,374.17
"InChI=1S/C12H26O/c1-3-5-7-8-10-12(11-13)9-6-4-2/h12-13H,3-11H2,1-2H3",CCCCCCC(CO)CCCC,0.00112,308.1
"InChI=1S/C12H26O/c1-3-5-7-8-10-12(11-13)9-6-4-2/h12-13H,3-11H2,1-2H3",CCCCCCC(CO)CCCC,0.00195,312.9
"InChI=1S/C12H26O/c1-3-5-7-8-10-12(11-13)9-6-4-2/h12-13H,3-11H2,1-2H3",CCCCCCC(CO)CCCC,0.00325,317.8
"InChI=1S/C12H26O/c1-3-5-7-8-10-12(11-13)9-6-4-2/h12-13H,3-11H2,1-2H3",CCCCCCC(CO)CCCC,0.00526,322.7
"InChI=1S/C12H26O/c1-3-5-7-8-10-12(11-13)9-6-4-2/h12-13H,3-11H2,1-2H3",CCCCCCC(CO)CCCC,0.00824,327.6
"InChI=1S/C12H26O/c1-3-5-7-8-10-12(11-13)9-6-4-2/h12-13H,3-11H2,1-2H3",CCCCCCC(CO)CCCC,0.01315,332.5
"InChI=1S/C12H26O/c1-3-5-7-8-10-12(11-13)9-6-4-2/h12-13H,3-11H2,1-2H3",CCCCCCC(CO)CCCC,0.02027,337.5
"InChI=1S/C12H26O/c1-3-5-7-8-10-12(11-13)9-6-4-2/h12-13H,3-11H2,1-2H3",CCCCCCC(CO)CCCC,0.03024,342.6
"InChI=1S/C12H26O/c1-3-5-7-8-10-12(11-13)9-6-4-2/h12-13H,3-11H2,1-2H3",CCCCCCC(CO)CCCC,0.0452,347.6
"InChI=1S/C12H26O/c1-3-5-7-8-10-12(11-13)9-6-4-2/h12-13H,3-11H2,1-2H3",CCCCCCC(CO)CCCC,0.06767,352.6
"InChI=1S/C12H24O2/c1-3-5-7-9-11-14-12(13)10-8-6-4-2/h3-11H2,1-2H3",CCCCCCOC(=O)CCCCC,0.00313,298.4
"InChI=1S/C12H24O2/c1-3-5-7-9-11-14-12(13)10-8-6-4-2/h3-11H2,1-2H3",CCCCCCOC(=O)CCCCC,0.0049,303.2
"InChI=1S/C12H24O2/c1-3-5-7-9-11-14-12(13)10-8-6-4-2/h3-11H2,1-2H3",CCCCCCOC(=O)CCCCC,0.00732,308.0
"InChI=1S/C12H24O2/c1-3-5-7-9-11-14-12(13)10-8-6-4-2/h3-11H2,1-2H3",CCCCCCOC(=O)CCCCC,0.01166,312.8
"InChI=1S/C12H24O2/c1-3-5-7-9-11-14-12(13)10-8-6-4-2/h3-11H2,1-2H3",CCCCCCOC(=O)CCCCC,0.01116,312.8
"InChI=1S/C12H24O2/c1-3-5-7-9-11-14-12(13)10-8-6-4-2/h3-11H2,1-2H3",CCCCCCOC(=O)CCCCC,0.01667,317.7
"InChI=1S/C12H24O2/c1-3-5-7-9-11-14-12(13)10-8-6-4-2/h3-11H2,1-2H3",CCCCCCOC(=O)CCCCC,0.0257,322.6
"InChI=1S/C12H24O2/c1-3-5-7-9-11-14-12(13)10-8-6-4-2/h3-11H2,1-2H3",CCCCCCOC(=O)CCCCC,0.03605,327.5
"InChI=1S/C12H24O2/c1-3-5-7-9-11-14-12(13)10-8-6-4-2/h3-11H2,1-2H3",CCCCCCOC(=O)CCCCC,0.05276,332.4
"InChI=1S/C12H24O2/c1-3-5-7-9-11-14-12(13)10-8-6-4-2/h3-11H2,1-2H3",CCCCCCOC(=O)CCCCC,0.07541,337.3
"InChI=1S/C12H24O2/c1-3-5-7-9-11-14-12(13)10-8-6-4-2/h3-11H2,1-2H3",CCCCCCOC(=O)CCCCC,0.1055,342.3
"InChI=1S/C12H24O2/c1-3-5-7-9-11-14-12(13)10-8-6-4-2/h3-11H2,1-2H3",CCCCCCOC(=O)CCCCC,0.14258,347.3
"InChI=1S/C12H24O2/c1-3-5-7-9-11-14-12(13)10-8-6-4-2/h3-11H2,1-2H3",CCCCCCOC(=O)CCCCC,0.14533,347.3
"InChI=1S/CH2O2.Na/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[Na+],1.3,293.15
"InChI=1S/CH2O2.Na/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[Na+],1.6,293.15
"InChI=1S/CH2O2.Na/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[Na+],1.8,293.15
"InChI=1S/CH2O2.Na/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[Na+],1.9,293.15
"InChI=1S/CH2O2.Na/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[Na+],1.3,298.15
"InChI=1S/CH2O2.Na/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[Na+],1.6,298.15
"InChI=1S/CH2O2.Na/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[Na+],1.8,298.15
"InChI=1S/CH2O2.Na/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[Na+],1.5,303.15
"InChI=1S/CH2O2.Na/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[Na+],1.8,303.15
"InChI=1S/CH2O2.Na/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[Na+],2.0,308.15
"InChI=1S/CH2O2.K/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[K+],1.3,293.15
"InChI=1S/CH2O2.K/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[K+],1.3,293.15
"InChI=1S/CH2O2.K/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[K+],1.4,293.15
"InChI=1S/CH2O2.K/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[K+],2.0,293.15
"InChI=1S/CH2O2.K/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[K+],2.0,293.15
"InChI=1S/CH2O2.K/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[K+],1.7,298.15
"InChI=1S/CH2O2.K/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[K+],1.7,298.15
"InChI=1S/CH2O2.K/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[K+],1.7,298.15
"InChI=1S/C4H9Br/c1-2-3-4-5/h2-4H2,1H3",CCCCBr,1.86,278.15
"InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3",CCC(C)O,0.519,278.15
"InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3",CCC(C)O,0.78,283.15
"InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3",CCC(C)O,1.137,288.15
"InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3",CCC(C)O,1.648,293.15
"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",CC(C)CO,0.335,278.15
"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",CC(C)CO,0.505,283.15
"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",CC(C)CO,0.739,288.15
"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",CC(C)CO,1.057,293.15
"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",CC(C)CO,1.501,298.15
"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",CC(C)CO,1.944,278.15
"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",CC(C)CO,1.967,278.15
"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",CC(C)CO,1.933,278.15
"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",CC(C)CO,1.901,278.15
"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",CC(C)CO,1.857,278.15
"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",CC(C)CO,1.817,278.15
"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",CC(C)CO,1.731,278.15
"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",CC(C)CO,1.615,278.15
"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",CC(C)CO,1.387,278.15
"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",CC(C)CO,1.28,278.15
"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",CC(C)CO,0.877,278.15
"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",CC(C)CO,1.883,283.15
"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",CC(C)CO,1.689,283.15
"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",CC(C)CO,1.219,283.15
"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",CC(C)CO,1.652,288.15
"InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3",CCC(C)O,1.953,278.15
"InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3",CCC(C)O,1.948,278.15
"InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3",CCC(C)O,1.868,278.15
"InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3",CCC(C)O,1.703,278.15
"InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3",CCC(C)O,1.54,278.15
"InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3",CCC(C)O,1.217,278.15
"InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3",CCC(C)O,1.62,283.15
"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3",CCOCCO,1.303,308.15
"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3",CCOCCO,1.864,313.15
"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3",CCOCCO,1.803,313.15
"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3",CCOCCO,1.829,313.15
"InChI=1S/C8H10O/c1-7(9)8-5-3-2-4-6-8/h2-7,9H,1H3",CC(O)c1ccccc1,0.76,353.15
"InChI=1S/C8H10O/c1-7(9)8-5-3-2-4-6-8/h2-7,9H,1H3",CC(O)c1ccccc1,1.033,358.41
"InChI=1S/C8H10O/c1-7(9)8-5-3-2-4-6-8/h2-7,9H,1H3",CC(O)c1ccccc1,1.296,362.36
"InChI=1S/C8H10O/c1-7(9)8-5-3-2-4-6-8/h2-7,9H,1H3",CC(O)c1ccccc1,1.613,366.37
"InChI=1S/C14H30O/c1-7-8-9-10-11-15-14(5,6)12-13(2,3)4/h7-12H2,1-6H3",CCCCCCOC(C)(C)CC(C)(C)C,0.0053,295.8
"InChI=1S/C14H30O/c1-7-8-9-10-11-15-14(5,6)12-13(2,3)4/h7-12H2,1-6H3",CCCCCCOC(C)(C)CC(C)(C)C,0.0069,298.8
"InChI=1S/C14H30O/c1-7-8-9-10-11-15-14(5,6)12-13(2,3)4/h7-12H2,1-6H3",CCCCCCOC(C)(C)CC(C)(C)C,0.0086,301.9
"InChI=1S/C14H30O/c1-7-8-9-10-11-15-14(5,6)12-13(2,3)4/h7-12H2,1-6H3",CCCCCCOC(C)(C)CC(C)(C)C,0.0111,304.9
