InChI,SMILES,VapourPressure_kPa,Temperature_K
"InChI=1S/C6H3Br3O/c7-3-1-4(8)6(10)5(9)2-3/h1-2,10H",Oc1c(Br)cc(Br)cc1Br,0.06591,372.03
"InChI=1S/C6H3Br3O/c7-3-1-4(8)6(10)5(9)2-3/h1-2,10H",Oc1c(Br)cc(Br)cc1Br,0.07545,374.17
"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",CCCO,31.5,342.34
"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",CCCO,49.5,352.05
"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",CCCO,73.2,361.65
"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",CCCCO,13.4,342.95
"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",CCCCO,21.4,352.65
"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",CCCCO,33.4,362.55
"InChI=1S/C5H10O/c1-3-4-5(2)6/h3-4H2,1-2H3",CCCC(C)=O,32.7,342.34
"InChI=1S/C5H10O/c1-3-4-5(2)6/h3-4H2,1-2H3",CCCC(C)=O,47.8,352.05
"InChI=1S/C5H10O/c1-3-4-5(2)6/h3-4H2,1-2H3",CCCC(C)=O,66.2,361.65
"InChI=1S/C5H10O/c1-3-4-5(2)6/h3-4H2,1-2H3",CCCC(C)=O,34.3,342.95
"InChI=1S/C5H10O/c1-3-4-5(2)6/h3-4H2,1-2H3",CCCC(C)=O,48.7,352.65
"InChI=1S/C5H10O/c1-3-4-5(2)6/h3-4H2,1-2H3",CCCC(C)=O,68.1,362.55
"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",CCCO,3.9,303.15
"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",CCCO,7.02,313.15
"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",CCCO,12.19,323.15
"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",CCCO,6.93,313.15
"InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3",CCC(C)O,3.27,303.15
"InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3",CCC(C)O,14.83,329.15
"InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3",CCC(C)O,29.58,343.15
"InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3",CCC(C)O,14.37,329.15
"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",CC(C)CO,2.01,303.15
"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",CC(C)CO,7.11,323.15
"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",CC(C)CO,20.47,343.15
"InChI=1S/C6H14/c1-3-5-6-4-2/h3-6H2,1-2H3",CCCCCC,25.09,303.15
"InChI=1S/C6H14/c1-3-5-6-4-2/h3-6H2,1-2H3",CCCCCC,66.87,329.15
"InChI=1S/C6H14/c1-3-5-6-4-2/h3-6H2,1-2H3",CCCCCC,67.73,329.15
"InChI=1S/C6H14/c1-3-5-6-4-2/h3-6H2,1-2H3",CCCCCC,54.3,323.15
InChI=1S/H2O/h1H2,O,4.27,303.15
InChI=1S/H2O/h1H2,O,7.44,313.15
InChI=1S/H2O/h1H2,O,12.38,323.15
InChI=1S/H2O/h1H2,O,7.34,313.15
"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",CC(=O)O,20.0,345.03
"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",CC(=O)O,40.0,363.04
"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",CC(=O)O,60.0,374.54
"InChI=1S/C5H10O2/c1-3-4-7-5(2)6/h3-4H2,1-2H3",CCCOC(C)=O,20.0,329.58
"InChI=1S/C5H10O2/c1-3-4-7-5(2)6/h3-4H2,1-2H3",CCCOC(C)=O,40.0,347.21
"InChI=1S/C5H10O2/c1-3-4-7-5(2)6/h3-4H2,1-2H3",CCCOC(C)=O,60.0,358.6
"InChI=1S/C5H10O2/c1-3-4-7-5(2)6/h3-4H2,1-2H3",CCCOC(C)=O,80.0,367.13
"InChI=1S/C5H10O2/c1-4(2)7-5(3)6/h4H,1-3H3",CC(=O)OC(C)C,20.0,317.77
"InChI=1S/C5H10O2/c1-4(2)7-5(3)6/h4H,1-3H3",CC(=O)OC(C)C,40.0,334.75
"InChI=1S/C5H10O2/c1-4(2)7-5(3)6/h4H,1-3H3",CC(=O)OC(C)C,60.0,345.94
"InChI=1S/C5H10O2/c1-4(2)7-5(3)6/h4H,1-3H3",CC(=O)OC(C)C,80.0,354.29
"InChI=1S/C12H26O/c1-3-5-7-8-10-12(11-13)9-6-4-2/h12-13H,3-11H2,1-2H3",CCCCCCC(CO)CCCC,0.00112,308.1
"InChI=1S/C12H26O/c1-3-5-7-8-10-12(11-13)9-6-4-2/h12-13H,3-11H2,1-2H3",CCCCCCC(CO)CCCC,0.00195,312.9
"InChI=1S/C12H26O/c1-3-5-7-8-10-12(11-13)9-6-4-2/h12-13H,3-11H2,1-2H3",CCCCCCC(CO)CCCC,0.00325,317.8
"InChI=1S/C12H26O/c1-3-5-7-8-10-12(11-13)9-6-4-2/h12-13H,3-11H2,1-2H3",CCCCCCC(CO)CCCC,0.00526,322.7
"InChI=1S/C12H26O/c1-3-5-7-8-10-12(11-13)9-6-4-2/h12-13H,3-11H2,1-2H3",CCCCCCC(CO)CCCC,0.00824,327.6
"InChI=1S/C12H26O/c1-3-5-7-8-10-12(11-13)9-6-4-2/h12-13H,3-11H2,1-2H3",CCCCCCC(CO)CCCC,0.01315,332.5
"InChI=1S/C12H26O/c1-3-5-7-8-10-12(11-13)9-6-4-2/h12-13H,3-11H2,1-2H3",CCCCCCC(CO)CCCC,0.02027,337.5
"InChI=1S/C12H26O/c1-3-5-7-8-10-12(11-13)9-6-4-2/h12-13H,3-11H2,1-2H3",CCCCCCC(CO)CCCC,0.03024,342.6
"InChI=1S/C12H26O/c1-3-5-7-8-10-12(11-13)9-6-4-2/h12-13H,3-11H2,1-2H3",CCCCCCC(CO)CCCC,0.0452,347.6
"InChI=1S/C12H26O/c1-3-5-7-8-10-12(11-13)9-6-4-2/h12-13H,3-11H2,1-2H3",CCCCCCC(CO)CCCC,0.06767,352.6
"InChI=1S/C12H24O2/c1-3-5-7-9-11-14-12(13)10-8-6-4-2/h3-11H2,1-2H3",CCCCCCOC(=O)CCCCC,0.00313,298.4
"InChI=1S/C12H24O2/c1-3-5-7-9-11-14-12(13)10-8-6-4-2/h3-11H2,1-2H3",CCCCCCOC(=O)CCCCC,0.0049,303.2
"InChI=1S/C12H24O2/c1-3-5-7-9-11-14-12(13)10-8-6-4-2/h3-11H2,1-2H3",CCCCCCOC(=O)CCCCC,0.00732,308.0
"InChI=1S/C12H24O2/c1-3-5-7-9-11-14-12(13)10-8-6-4-2/h3-11H2,1-2H3",CCCCCCOC(=O)CCCCC,0.01166,312.8
"InChI=1S/C12H24O2/c1-3-5-7-9-11-14-12(13)10-8-6-4-2/h3-11H2,1-2H3",CCCCCCOC(=O)CCCCC,0.01116,312.8
"InChI=1S/C12H24O2/c1-3-5-7-9-11-14-12(13)10-8-6-4-2/h3-11H2,1-2H3",CCCCCCOC(=O)CCCCC,0.01667,317.7
"InChI=1S/C12H24O2/c1-3-5-7-9-11-14-12(13)10-8-6-4-2/h3-11H2,1-2H3",CCCCCCOC(=O)CCCCC,0.0257,322.6
"InChI=1S/C12H24O2/c1-3-5-7-9-11-14-12(13)10-8-6-4-2/h3-11H2,1-2H3",CCCCCCOC(=O)CCCCC,0.03605,327.5
"InChI=1S/C12H24O2/c1-3-5-7-9-11-14-12(13)10-8-6-4-2/h3-11H2,1-2H3",CCCCCCOC(=O)CCCCC,0.05276,332.4
"InChI=1S/C12H24O2/c1-3-5-7-9-11-14-12(13)10-8-6-4-2/h3-11H2,1-2H3",CCCCCCOC(=O)CCCCC,0.07541,337.3
"InChI=1S/C12H24O2/c1-3-5-7-9-11-14-12(13)10-8-6-4-2/h3-11H2,1-2H3",CCCCCCOC(=O)CCCCC,0.1055,342.3
"InChI=1S/C12H24O2/c1-3-5-7-9-11-14-12(13)10-8-6-4-2/h3-11H2,1-2H3",CCCCCCOC(=O)CCCCC,0.14258,347.3
"InChI=1S/C12H24O2/c1-3-5-7-9-11-14-12(13)10-8-6-4-2/h3-11H2,1-2H3",CCCCCCOC(=O)CCCCC,0.14533,347.3
InChI=1S/C3H6O2/c1-3(4)5-2/h1-2H3,COC(C)=O,100.0,329.99
"InChI=1S/C4H8O2/c1-3-6-4(2)5/h3H2,1-2H3",CCOC(C)=O,100.0,350.19
"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",CC(C)CC(C)(C)C,100.0,371.91
"InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3",CCC(C)CO,16.7,357.85
"InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3",CCC(C)CO,23.3,364.85
"InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3",CCC(C)CO,30.0,370.45
"InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3",CCC(C)CO,33.3,372.95
"InChI=1S/CH2O2.Na/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[Na+],1.3,293.15
"InChI=1S/CH2O2.Na/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[Na+],1.6,293.15
"InChI=1S/CH2O2.Na/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[Na+],1.8,293.15
"InChI=1S/CH2O2.Na/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[Na+],2.3,293.15
"InChI=1S/CH2O2.Na/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[Na+],1.9,293.15
"InChI=1S/CH2O2.Na/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[Na+],1.3,298.15
"InChI=1S/CH2O2.Na/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[Na+],1.6,298.15
"InChI=1S/CH2O2.Na/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[Na+],1.8,298.15
"InChI=1S/CH2O2.Na/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[Na+],2.4,298.15
"InChI=1S/CH2O2.Na/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[Na+],2.4,298.15
"InChI=1S/CH2O2.Na/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[Na+],1.5,303.15
"InChI=1S/CH2O2.Na/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[Na+],1.8,303.15
"InChI=1S/CH2O2.Na/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[Na+],2.3,303.15
"InChI=1S/CH2O2.Na/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[Na+],2.9,303.15
"InChI=1S/CH2O2.Na/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[Na+],3.3,303.15
"InChI=1S/CH2O2.Na/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[Na+],2.0,308.15
"InChI=1S/CH2O2.Na/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[Na+],2.4,308.15
"InChI=1S/CH2O2.Na/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[Na+],3.1,308.15
"InChI=1S/CH2O2.Na/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[Na+],3.8,308.15
"InChI=1S/CH2O2.Na/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[Na+],4.3,308.15
"InChI=1S/CH2O2.Na/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[Na+],2.4,313.15
"InChI=1S/CH2O2.Na/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[Na+],3.0,313.15
"InChI=1S/CH2O2.Na/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[Na+],4.0,313.15
"InChI=1S/CH2O2.Na/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[Na+],4.9,313.15
"InChI=1S/CH2O2.Na/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[Na+],5.7,313.15
"InChI=1S/CH2O2.Na/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[Na+],3.1,318.15
"InChI=1S/CH2O2.Na/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[Na+],3.9,318.15
"InChI=1S/CH2O2.Na/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[Na+],5.4,318.15
"InChI=1S/CH2O2.Na/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[Na+],6.8,318.15
"InChI=1S/CH2O2.Na/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[Na+],7.2,318.15
"InChI=1S/CH2O2.Na/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[Na+],4.1,323.15
"InChI=1S/CH2O2.Na/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[Na+],5.0,323.15
"InChI=1S/CH2O2.Na/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[Na+],6.5,323.15
"InChI=1S/CH2O2.Na/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[Na+],8.2,323.15
"InChI=1S/CH2O2.Na/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[Na+],9.6,323.15
"InChI=1S/CH2O2.Na/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[Na+],5.2,328.15
"InChI=1S/CH2O2.Na/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[Na+],6.4,328.15
"InChI=1S/CH2O2.Na/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[Na+],8.8,328.15
"InChI=1S/CH2O2.Na/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[Na+],10.7,328.15
"InChI=1S/CH2O2.Na/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[Na+],11.8,328.15
"InChI=1S/CH2O2.Na/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[Na+],6.4,333.15
"InChI=1S/CH2O2.Na/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[Na+],8.0,333.15
"InChI=1S/CH2O2.Na/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[Na+],10.6,333.15
"InChI=1S/CH2O2.Na/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[Na+],13.6,333.15
"InChI=1S/CH2O2.Na/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[Na+],14.9,333.15
"InChI=1S/CH2O2.Na/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[Na+],7.8,338.15
"InChI=1S/CH2O2.Na/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[Na+],10.1,338.15
"InChI=1S/CH2O2.Na/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[Na+],13.7,338.15
"InChI=1S/CH2O2.Na/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[Na+],9.9,343.15
"InChI=1S/CH2O2.Na/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[Na+],12.4,343.15
"InChI=1S/CH2O2.Na/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[Na+],16.5,343.15
"InChI=1S/CH2O2.K/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[K+],1.3,293.15
"InChI=1S/CH2O2.K/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[K+],1.3,293.15
"InChI=1S/CH2O2.K/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[K+],1.4,293.15
"InChI=1S/CH2O2.K/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[K+],2.0,293.15
"InChI=1S/CH2O2.K/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[K+],2.0,293.15
"InChI=1S/CH2O2.K/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[K+],1.7,298.15
"InChI=1S/CH2O2.K/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[K+],1.7,298.15
"InChI=1S/CH2O2.K/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[K+],1.7,298.15
"InChI=1S/CH2O2.K/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[K+],2.3,298.15
"InChI=1S/CH2O2.K/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[K+],2.4,298.15
"InChI=1S/CH2O2.K/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[K+],2.3,303.15
"InChI=1S/CH2O2.K/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[K+],2.3,303.15
"InChI=1S/CH2O2.K/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[K+],2.3,303.15
"InChI=1S/CH2O2.K/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[K+],2.9,303.15
"InChI=1S/CH2O2.K/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[K+],3.4,303.15
"InChI=1S/CH2O2.K/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[K+],2.8,308.15
"InChI=1S/CH2O2.K/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[K+],2.8,308.15
"InChI=1S/CH2O2.K/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[K+],3.1,308.15
"InChI=1S/CH2O2.K/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[K+],4.0,308.15
"InChI=1S/CH2O2.K/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[K+],4.4,308.15
"InChI=1S/CH2O2.K/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[K+],3.8,313.15
"InChI=1S/CH2O2.K/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[K+],3.8,313.15
"InChI=1S/CH2O2.K/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[K+],4.1,313.15
"InChI=1S/CH2O2.K/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[K+],5.1,313.15
"InChI=1S/CH2O2.K/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[K+],5.8,313.15
"InChI=1S/CH2O2.K/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[K+],4.8,318.15
"InChI=1S/CH2O2.K/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[K+],4.8,318.15
"InChI=1S/CH2O2.K/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[K+],5.4,318.15
"InChI=1S/CH2O2.K/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[K+],6.8,318.15
"InChI=1S/CH2O2.K/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[K+],7.6,318.15
"InChI=1S/CH2O2.K/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[K+],6.3,323.15
"InChI=1S/CH2O2.K/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[K+],6.3,323.15
"InChI=1S/CH2O2.K/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[K+],7.3,323.15
"InChI=1S/CH2O2.K/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[K+],8.5,323.15
"InChI=1S/CH2O2.K/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[K+],9.5,323.15
"InChI=1S/CH2O2.K/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[K+],8.1,328.15
"InChI=1S/CH2O2.K/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[K+],7.6,328.15
"InChI=1S/CH2O2.K/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[K+],9.0,328.15
"InChI=1S/CH2O2.K/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[K+],10.6,328.15
"InChI=1S/CH2O2.K/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[K+],12.1,328.15
"InChI=1S/CH2O2.K/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[K+],10.0,333.15
"InChI=1S/CH2O2.K/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[K+],10.0,333.15
"InChI=1S/CH2O2.K/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[K+],11.7,333.15
"InChI=1S/CH2O2.K/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[K+],13.6,333.15
"InChI=1S/CH2O2.K/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[K+],15.3,333.15
"InChI=1S/CH2O2.K/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[K+],12.3,338.15
"InChI=1S/CH2O2.K/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[K+],12.5,338.15
"InChI=1S/CH2O2.K/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[K+],14.9,338.15
"InChI=1S/CH2O2.K/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[K+],15.1,343.15
"InChI=1S/CH2O2.K/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[K+],14.9,343.15
"InChI=1S/CH2O2.K/c2-1-3;/h1H,(H,2,3);/q;+1/p-1",O=C[O-].[K+],17.2,343.15
"InChI=1S/C4H9Br/c1-2-3-4-5/h2-4H2,1H3",CCCCBr,1.86,278.15
"InChI=1S/C4H9Br/c1-2-3-4-5/h2-4H2,1H3",CCCCBr,2.48,283.15
"InChI=1S/C4H9Br/c1-2-3-4-5/h2-4H2,1H3",CCCCBr,3.265,288.15
"InChI=1S/C4H9Br/c1-2-3-4-5/h2-4H2,1H3",CCCCBr,4.261,293.15
"InChI=1S/C4H9Br/c1-2-3-4-5/h2-4H2,1H3",CCCCBr,5.506,298.15
"InChI=1S/C4H9Br/c1-2-3-4-5/h2-4H2,1H3",CCCCBr,7.039,303.15
"InChI=1S/C4H9Br/c1-2-3-4-5/h2-4H2,1H3",CCCCBr,8.899,308.15
"InChI=1S/C4H9Br/c1-2-3-4-5/h2-4H2,1H3",CCCCBr,11.148,313.15
"InChI=1S/C4H9Br/c1-2-3-4-5/h2-4H2,1H3",CCCCBr,13.872,318.15
"InChI=1S/C4H9Br/c1-2-3-4-5/h2-4H2,1H3",CCCCBr,17.092,323.15
"InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3",CCC(C)O,0.519,278.15
"InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3",CCC(C)O,0.78,283.15
"InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3",CCC(C)O,1.137,288.15
"InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3",CCC(C)O,1.648,293.15
"InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3",CCC(C)O,2.324,298.15
"InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3",CCC(C)O,3.256,303.15
"InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3",CCC(C)O,4.462,308.15
"InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3",CCC(C)O,6.048,313.15
"InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3",CCC(C)O,8.105,318.15
"InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3",CCC(C)O,10.706,323.15
"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",CC(C)CO,0.335,278.15
"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",CC(C)CO,0.505,283.15
"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",CC(C)CO,0.739,288.15
"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",CC(C)CO,1.057,293.15
"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",CC(C)CO,1.501,298.15
"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",CC(C)CO,2.133,303.15
"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",CC(C)CO,2.956,308.15
"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",CC(C)CO,4.026,313.15
"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",CC(C)CO,5.444,318.15
"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",CC(C)CO,7.237,323.15
"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",CC(C)CO,1.944,278.15
"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",CC(C)CO,1.967,278.15
"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",CC(C)CO,1.933,278.15
"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",CC(C)CO,1.901,278.15
"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",CC(C)CO,1.857,278.15
"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",CC(C)CO,1.817,278.15
"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",CC(C)CO,1.731,278.15
"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",CC(C)CO,1.615,278.15
"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",CC(C)CO,1.387,278.15
"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",CC(C)CO,1.28,278.15
"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",CC(C)CO,0.877,278.15
"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",CC(C)CO,2.606,283.15
"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",CC(C)CO,2.642,283.15
"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",CC(C)CO,2.606,283.15
"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",CC(C)CO,2.56,283.15
"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",CC(C)CO,2.513,283.15
